Date,MK,SS,DS,SSW,FBC,HP,ZY,DLS,SJK,HS,BJ,HJ,SZ,NH,HM,MA,RQ,SD,SSJ,BSW,ZD,LS,SSK,NS,GZ,CW,GC,GY,SJ,CW
1991/5/1,-1.01863507,-0.979453614,-0.12208077,-0.047177923,-0.147066689,-0.044188596,-0.205014224,-0.163579838,-0.111076462,-0.176899099,-0.163344207,-0.118508194,-0.045128799,-0.52658745,-0.138432555,-0.270643787,-0.308284048,-0.528396092,-0.303396811,-0.22298674,-0.605610382,-0.365233714,-0.098174843,-0.10558241,-0.574127258,-0.040091197,-0.049274077,-3630.077028,-564.2678462,-0.042703076
1991/6/1,-0.054754432,0.010035962,-0.05357113,-0.077250906,-0.043084498,-0.082912295,-0.095748714,0.017086626,-0.021346879,-0.023258467,-0.046012651,-0.002652974,0.028831087,-0.005067941,-0.011438781,-0.006423506,-0.015581067,-0.002328174,-0.08431904,-0.019907279,-0.000388303,-0.002430727,-0.028547653,-0.012569812,0.005424266,-0.018832986,-0.01302279,-314.8411761,-1634.923382,-0.024158845
1991/7/1,-1.277036529,-2.244741524,-0.133045726,-0.065458862,-0.205615905,-0.115073056,-0.376154935,-0.208125654,-0.06893349,-0.274931687,-0.209980327,-0.096312469,-0.023395,-1.183839688,-0.224945044,-0.565598853,-0.671261967,-1.262520208,-0.715568887,-0.495679566,-1.609569924,-1.062974237,-0.132659797,-0.163239197,-1.285115101,-0.052494249,-0.054995685,-7186.812615,-1287.619998,-0.009545831
1991/8/1,0.122709295,0.104011078,-0.003775191,-0.006346524,-0.042488921,0.014240846,0.007326601,0.007896298,0.031379604,0.008278255,0.019405656,0.006998082,0.011282008,0.03823405,-0.025948965,0.002839129,-0.001834245,-0.049336498,-0.044824559,-0.008075579,-0.051253147,-0.040954563,-0.001515514,-0.015703355,0.073919492,-0.017163757,0.003608987,-365.7881951,-190.7950732,-0.019752565
1991/9/1,-0.306205073,-0.440812066,-0.007908999,-0.003941415,-0.024031581,0.004979153,-0.090890085,-0.040848021,-0.030771824,-0.052342813,-0.048308884,-0.029418047,0.03574204,-0.118296824,-0.030654333,-0.191460114,-0.170705915,-0.410810817,-0.172205765,-0.110763938,-0.501777391,-0.267431601,-0.02461732,-0.021522092,-0.139802482,0.034617707,0.006704136,-4274.735841,-115.3791599,-0.032276032
1991/10/1,-0.21677335,-0.208037025,0.005074774,0.012719415,0.016027148,0.046140172,-0.018162747,-0.005652966,-0.022766266,-0.016464597,-0.016909476,-0.017659151,0.01929181,-0.093582895,-0.001724482,-0.041195664,-0.046498719,-0.072320342,-0.042281692,-0.023813072,-0.09239111,-0.037369293,-0.003073308,0.011194223,-0.084051121,0.024137025,0.020680336,-939.8352179,-131.52221,-0.020913265
1991/11/1,-0.281048029,-0.261738796,-0.023706702,-0.027920764,-0.020322436,0.025254593,-0.061336652,-0.039936595,-0.019286973,-0.043975461,-0.041203372,-0.035213999,-0.028156459,-0.148080166,-0.032856362,-0.087223186,-0.090775702,-0.128624452,-0.067465598,-0.073469219,-0.137100606,-0.081585929,-0.038428719,-0.03146134,-0.153352892,-0.016671677,0.017353257,-1031.397388,-79.4647548,-0.027714801
1991/12/1,-0.041836687,-0.041929964,-0.011824159,-0.006221362,-0.00420865,0.03537897,-0.00459387,-0.000926916,0.006950538,-0.002126065,0.002917383,0.006319691,-0.00024005,-0.022570512,-0.002756492,-0.009384312,-0.021444064,-0.025616309,-0.016086644,-0.014570123,-0.027260957,-0.006092481,-0.009838945,0.001777304,-0.012549071,-0.001789021,0.045447727,-61.9796163,-28.76256077,-0.020545085
1992/1/1,0.207909603,0.259217747,-0.000742256,-0.041914054,-0.016601241,-0.071982954,0.012428605,-0.010951218,-0.029212021,0.006250136,-0.005028241,-0.014872961,-0.057764624,0.086474425,-0.006455808,0.016472232,0.023663695,0.080746696,0.001914248,0.006598286,0.090131885,0.053845107,-0.03301832,-0.021799741,0.113936026,-0.047577533,-0.009093672,1008.469943,373.0051291,-0.01646687
1992/2/1,0.266903092,0.56037158,-0.014889628,0.00116851,0.01692827,-0.019182555,0.040926049,0.0123261,-0.021231398,0.018709538,0.003540356,0.000735771,-0.031447353,0.13352408,0.012402198,0.043649881,0.055657407,0.151344824,0.031497185,0.035779441,0.159819782,0.102254666,-0.010323057,0.0179755,0.142751575,-0.017540332,0.018410262,1198.964525,915.6984207,0.029508542
1992/3/1,0.606695319,0.9002258,0.009918357,-0.002832688,0.063780732,-0.002312873,0.09000757,0.053160568,-0.002166753,0.060009768,0.038546172,0.018413391,0.021176222,0.272128509,0.035794828,0.070690431,0.11496023,0.35769794,0.079057282,0.081875354,0.378631958,0.271679883,0.009428396,0.014798043,0.356290847,-0.027650848,0.018891884,806.0457551,1887.270912,0.021653159
1992/4/1,0.975238652,1.183723534,0.068748496,0.051245268,0.138109314,0.061712456,0.045014685,0.044436851,0.045267143,0.044036445,0.038302115,0.028022372,0.035908774,0.483473105,0.035081382,0.226343426,0.276872597,0.064853062,0.242705318,0.050267096,0.082974495,0.074167941,0.031038179,0.039295123,0.085414422,0.0100542,0.032210697,1069.601855,1494.440218,-0.005000703
1992/5/1,0.910788427,1.02134172,0.0470363,0.067694473,0.076772631,0.048274367,0.060952072,0.104889602,0.073829001,0.058113776,0.111658753,0.064414227,0.05232761,0.513507399,0.058988168,0.050183339,0.256685272,0.407677603,0.126869847,0.052067025,0.415130106,0.329855715,0.045846584,0.053898745,0.636479695,0.030476384,0.037895416,420.0553085,146.8004357,-0.003792627
1992/6/1,0.393554499,0.420950127,0.03916902,0.037883447,0.036121433,0.029619802,0.077923575,0.045480375,0.077250675,0.060699174,0.062188417,0.039738793,0.021835666,0.132099839,0.021168377,0.052129714,0.077821252,0.090589717,0.035115995,0.072313317,0.077812972,0.0951424,0.024955429,0.020657789,0.139709039,-0.017210307,0.035960374,362.5147262,-39.27234358,-0.005166953
1992/7/1,0.584814809,0.947165106,0.041499232,0.029976664,0.074617621,0.031268421,0.313151505,0.139823026,0.081286147,0.213846612,0.178168049,0.056345795,-0.005790069,0.654365706,0.135067019,0.020147449,0.101064863,-0.000208785,0.27694088,0.361579582,-0.005726381,0.000805363,0.041427173,0.072602651,0.486018708,-0.037204617,0.025692759,741.6115792,82.43785971,0.098772295
1992/8/1,-0.050574787,-2.258405634,-0.005361835,0.003708524,0.001256039,-0.028431793,-0.00294984,0.001106988,-0.072785929,-0.224745261,-0.000489168,0.004498956,0.022047641,-0.026344967,-0.000576649,-0.010317334,-0.008998467,-0.003661289,0.006344252,-0.005641144,-1.502024807,-0.999875852,-6.99E-05,-0.005016238,-1.282397344,-0.001993251,-0.018713043,40.956418,-1069.351429,0.033219969
1992/9/1,-0.869278165,-0.817199064,-0.020319868,-0.001582063,-0.029876634,-0.008080118,-0.11569527,-0.056655742,-0.002457185,-0.080691391,-0.056213721,-0.043627676,-0.005661508,-0.40517737,-0.058702055,-0.226489687,-0.2010514,-0.362953369,-0.145361874,-0.111617542,-0.411074007,-0.249759731,-0.026463445,-0.039105187,-0.471337346,-0.006463765,-0.007194939,-4857.619211,-79.31634134,0.013163988
1992/10/1,-0.374861865,-0.404965765,0.153469177,0.173310659,0.075342259,0.140429372,0.010466861,0.055608897,0.147087264,0.008921192,0.05840684,0.068502533,0.19132156,-0.107289263,0.051629484,-0.022152214,-0.041300823,-0.093329437,-0.019894466,-0.010238791,-0.130783502,-0.057074546,0.107830012,0.077393087,-0.146464184,0.183994136,0.150435524,-3053.615326,-322.7864669,-0.101274379
1992/11/1,-0.426353844,-0.418025345,0.028338645,0.032144551,0.007022471,0.006759232,-0.036688273,-0.012550299,0.037854692,-0.027135248,-0.006041582,0.004849004,0.038792574,-0.205287757,-0.012354446,-0.095063632,-0.094375582,-0.155586377,-0.055899401,-0.048259911,-0.207812794,-0.125002033,0.006176445,0.00566076,-0.236538061,0.022572958,0.037885858,-2881.768033,-233.8672203,-0.082428294
1992/12/1,-0.172800848,-0.174550651,-0.023654457,-0.015434071,-0.026987978,-0.03072721,-0.062584807,-0.04606995,0.008478532,-0.037036437,-0.028548613,-0.025088579,0.030004551,-0.121557915,-0.040922668,-0.096120595,-0.093186485,-0.116484231,-0.074989212,-0.065881207,-0.157257124,-0.228768201,-0.027054757,-0.037652279,-0.11222508,-0.026604762,-0.011143972,-1078.16881,-173.806804,-0.001764392
1993/1/1,0.120533426,-0.128282404,-0.039837522,-0.022287478,-0.054516001,-0.0482963,-0.066206484,-0.049135322,-0.051359642,-0.061889954,-0.02843938,-0.024357039,0.029374607,0.049100515,-0.053408473,-0.085268866,-0.090261033,-0.096674993,-0.085333156,-0.072619639,-0.109745844,-0.139571904,-0.031665202,-0.053335538,0.07385794,-0.014945391,-0.047765406,-733.9249209,-168.3970619,-0.023361839
1993/2/1,0.234266334,-0.162396002,-0.031516244,-0.036142082,-0.034210263,-0.047283105,-0.036285718,-0.041395096,-0.019577486,-0.016850644,-0.028532642,-0.033023225,-0.026649178,0.118117998,-0.045472481,-0.074292804,-0.063618322,-0.101427226,-0.05762191,-0.050244221,-0.135611593,-0.093828975,-0.050377921,-0.041916482,0.140321567,-0.042420677,-0.014727298,-488.2733499,-179.0707099,0.110565465
1993/3/1,0.147139634,-0.112743828,-0.035474997,-0.02811565,-0.034413782,-0.037478889,-0.039926151,-0.031442911,-0.050546365,-0.031185846,-0.028030582,-0.021119011,-0.021948934,0.060816176,-0.046040828,-0.046077918,-0.066413063,-0.057426756,-0.037483776,-0.042418541,-0.075149835,-0.055463122,-0.044968334,-0.025929441,0.09500178,-0.027346239,0.001904945,-1321.503791,-169.555744,0.021991688
1993/4/1,0.77847391,-0.089262675,0.031527828,0.03023932,0.050137574,0.025973183,0.020868605,0.01751046,0.045258248,0.018318943,0.028753895,0.026718234,0.027928849,0.439365167,0.01904836,-0.018962796,-0.020419759,-0.02551856,0.005563672,0.017278508,-0.048225292,-0.019035499,0.016748385,0.028181328,0.542792218,0.016534598,0.000333613,-963.4737012,-39.85481494,0.006594672
1993/5/1,0.458593434,0.32731055,0.005898124,-0.020308967,0.049264181,0.004054596,0.184311691,0.05411975,-0.009654883,0.063623522,0.066284049,0.01382328,-0.031889467,0.396385682,0.06040504,0.250358593,0.268519355,0.502401542,0.21709245,0.272817224,0.55752696,0.404765409,-0.000427191,0.052272037,0.490684755,-0.039548454,-0.015174831,229.5446881,1900.587071,0.00966276
1993/6/1,-0.003431056,0.091757328,-0.0128035,-0.024977142,0.01653592,-0.032478384,0.038158563,0.021716197,-0.004876935,0.028096397,0.00888905,-0.01529177,-0.091099909,-0.004352224,0.028907893,0.290804896,0.27347409,0.127004791,0.184987947,0.269451796,0.105293003,-0.159696378,-0.036411107,0.010579068,0.005207434,-0.088612248,-0.007542203,139.6248795,185.2968376,0.04009514
1993/7/1,1.60239764,2.055902027,0.020396146,0.007115809,0.185639485,0.022919951,0.451560411,0.214743715,0.000297514,0.324453275,0.263062917,0.065793752,0.022129041,1.175572893,0.245952731,0.754085088,0.792375255,1.398238753,0.720830612,0.64500386,1.572703273,1.132541715,0.045705639,0.158836971,1.375552799,0.010619112,0.009174831,7584.97088,257.3933953,0.029036122
1993/8/1,-0.008173448,1.20540927,0.024107184,0.029139488,0.142496134,0.042813222,0.292943295,0.166521774,0.040787204,0.228369692,0.200747482,0.123019385,0.062188638,-0.271811714,0.18587757,0.417480472,0.40801125,0.609184551,0.365325902,0.342469996,0.730599781,0.503156718,0.041360066,0.152981616,-0.312885677,0.03035045,0.051922947,5483.742808,185.9249083,0.016238413
1993/9/1,-0.810219532,0.207692872,0.03975036,0.036141876,0.039411824,0.028263851,0.066724758,-0.012478839,0.047679084,0.045918652,-0.011897084,0.042186745,0.046888336,-0.382321455,0.003817055,0.127482135,0.152917236,0.090772906,0.112014057,0.106981267,0.122430364,0.14881661,0.022776675,0.020302937,-0.467246934,0.025008729,0.026633709,4793.167887,49.73506054,0.052416472
1993/10/1,-0.134716539,0.091944988,0.005352428,-0.021881101,-0.026402575,-0.002490105,-0.02242854,-0.028019442,-0.017428389,-0.042134233,-0.033294401,-0.045808722,-0.027083062,-0.06928947,-0.0316603,-0.012737575,0.00386432,0.023751191,-0.006326807,-0.006113433,0.044554743,0.002093487,-0.019695568,-0.017857772,-0.081026118,-0.023006286,-0.051980531,486.0914445,237.7064122,-0.015293463
1993/11/1,-0.190747378,-0.024853065,-0.035011818,-0.050679631,-0.035387494,-0.015204217,-0.032541117,-0.025526557,-0.053437881,-0.05188965,-0.031913186,-0.035246848,-0.051356822,-0.114408832,-0.03149519,-0.012973948,-0.013267051,-0.003813592,-0.021549965,-0.022874365,-0.003850209,-0.006348371,-0.053665355,-0.035614174,-0.137801442,-0.015329212,-0.004327087,200.6898773,184.8654056,-0.032483993
1993/12/1,-0.058768643,0.042593939,0.004733998,0.014120111,0.027137232,0.013224915,0.019506119,0.025590576,-0.027404832,0.00834019,0.020942619,0.018662269,0.023733727,-0.050500285,0.009910186,0.026684477,0.025414401,0.026028904,0.015149041,0.022568062,0.031270001,0.037377189,0.015617205,0.019977293,-0.058366617,0.05543814,0.046130012,206.1787617,76.87194666,-0.000198567
1994/1/1,-0.002692877,-0.023267683,0.018037719,0.009681271,0.024809995,0.012714672,0.017263613,0.018969294,0.025958333,0.024740828,0.019627064,0.014034826,0.004962504,0.020788384,0.011921769,0.026448053,0.033652692,0.020649574,0.018177668,0.023382539,0.016636562,0.011258109,0.011859867,0.015904653,0.015084088,0.025051045,-0.001539851,-60.4276527,-75.13586891,0.065599491
1994/2/1,-0.006471532,-0.000733938,0.014315671,0.009599588,0.020892176,0.016276098,0.014977215,0.026483755,0.007992339,0.004970573,0.011719777,0.016405492,0.000106256,0.021155802,0.006587324,0.020411172,0.030392064,0.031718129,0.020214024,0.021835323,0.026538968,0.010392705,0.012790777,0.024434871,0.030941408,0.01887936,-0.021999363,-88.82508454,19.788648,0.009164051
1994/3/1,0.049938245,0.086828225,-0.004702271,0.002374279,-0.002144409,-0.023480671,0.025998854,0.024663562,0.003816003,0.004236686,0.012921259,0.002889227,0.006530405,0.042659814,-0.004356663,0.020528561,0.040129976,0.070991105,0.020099284,0.021250223,0.068429395,0.022042223,-0.005562734,0.011987576,0.037372232,0.01107126,-0.012455167,202.7014858,92.57094685,0.005122021
1994/4/1,0.016657996,0.119268316,0.040460122,-0.005833611,0.012414759,-0.004832088,-0.004234552,-0.007108766,-0.011996464,-0.017897333,0.00412598,-0.016660272,-0.050447471,0.020689521,0.004544145,0.029995517,0.03823756,0.070005379,0.0369076,0.030967353,0.092813053,0.045515387,-4.78E-05,0.017488994,0.022954166,-0.00379307,-0.027980744,20.64624198,816.7221799,0.012204191
1994/5/1,0.086216344,0.042444452,0.006551928,-0.044539285,-0.049095837,-0.058053883,-0.021448177,-0.018275105,-0.04279696,-0.030418243,-0.017592183,-0.034351741,-0.053683835,0.004572488,-0.009677444,0.019711629,0.023534074,-0.014376519,0.000742328,0.025890295,0.000992286,-0.0260034,-0.034671245,-0.003346681,0.006160406,-0.022605604,-0.067366233,477.7570658,99.4938571,-0.002618253
1994/6/1,3.241398671,4.005645379,0.177772169,0.07270734,0.348921228,0.181408431,0.654039805,0.409117594,0.136327205,0.467559364,0.413948899,0.204780563,0.015955708,1.973073229,0.406010604,1.187166248,1.303795363,2.362499102,1.284835251,1.020386934,2.623404063,2.021129306,0.154445911,0.259878007,2.209406705,0.023617813,0.034635895,13725.76057,3117.215742,0.014717131
1994/7/1,1.404718911,2.931299039,0.185964853,0.156417831,0.307522014,0.24317125,0.480419061,0.28814745,0.149703213,0.357290771,0.326061552,0.191049624,0.020453832,1.332533643,0.335937347,0.835086399,0.685152689,1.067781106,0.555134053,0.77986295,1.240158508,1.046011848,0.166689459,0.221058489,1.129062072,0.040769263,0.03008332,3892.471841,2040.154038,-0.013417778
1994/8/1,3.319774363,3.611813464,0.150046759,0.107705765,0.344435732,0.177885792,0.792586825,0.361351308,0.1067228,0.553367267,0.432642257,0.207555837,0.008772155,2.447014617,0.466452219,1.357211076,1.51307675,2.899731052,1.538961569,1.238723035,3.150991363,2.290289704,0.202742698,0.282278197,2.789500026,-0.026998863,0.012968815,16443.39436,2507.622356,-0.017489101
1994/9/1,1.432782051,1.065378719,0.074844269,0.070464555,0.090037109,0.062902363,0.037981921,0.09152321,0.018337234,0.224093737,0.085569766,0.072478484,0.068827755,0.673558823,0.106008071,0.387701204,0.418557403,0.661244407,0.389084942,0.045081092,0.726862081,0.483971602,0.069246433,0.060820478,0.74434649,0.023798552,0.025086977,5633.512322,230.6964875,-0.017803198
1994/10/1,1.181628301,0.995883614,-0.034947322,-0.060703783,0.006646379,-0.035922715,0.087883364,0.023795159,-0.033799048,0.043934347,0.024336035,-0.013796376,-0.050176839,0.488865999,0.039016549,0.244982083,0.257488354,0.459807308,0.206506238,0.169562689,0.507225626,0.332963891,-0.019530138,0.01791028,0.560475247,-0.053922702,-0.017674596,6153.230011,52.76849009,0.009192269
1994/11/1,0.042977057,0.040258114,-0.018996048,-0.043689634,-0.019829103,-0.032265109,-0.001555392,-0.012883905,-0.00743068,-0.013151964,-0.014959721,-0.027769321,-0.01337804,0.056625328,-0.016565892,0.02187184,0.036867532,0.060123861,0.010936766,0.020932424,0.062543183,0.032354096,-0.024865723,-0.01206994,0.0483633,-0.039538867,-0.007041845,853.3115624,15.27660452,0.023634119
1994/12/1,0.339859922,0.345731787,-0.02826767,-0.027584592,-0.009107955,-0.015141565,0.030954961,0.004480885,-0.023560717,0.006163229,0.001468379,-0.015367777,0.017140261,0.173185326,0.00470778,0.076963318,0.09920912,0.196653835,0.058474441,0.064900934,0.198701777,0.082702078,-0.015701336,0.007456231,0.147954282,-0.003521774,0.027415519,1893.775722,429.6573672,0.074600283
1995/1/1,0.12216038,0.102697563,-0.020861265,-0.003966033,-0.020301316,-0.012504295,-0.018026377,-0.02221104,-0.018273466,0.003828083,-0.006191075,-0.011137392,-0.038056153,0.050688283,-0.001101817,0.012535532,0.019600559,0.065460689,0.006679958,0.004032703,0.048818566,0.006110745,-0.010079054,0.000976322,0.032666143,-0.003896782,0.015414295,965.287429,108.4089102,0.024983452
1995/2/1,0.135939659,0.14302582,0.007114671,-0.000651965,0.002869765,-0.021905832,0.010948121,-0.001568037,-0.009522204,-0.001948734,-0.007355135,-0.027909259,-0.004336771,0.09126011,0.008042255,0.052478005,0.061818408,0.117044457,0.056655012,0.046885171,0.1332066,0.055241116,-0.006747194,0.008052238,0.071444224,-0.020754133,0.01701409,906.9381641,219.0038095,0.011298139
1995/3/1,-0.05738329,-0.128294325,-0.048305559,-0.025242061,-0.029603694,-0.042482862,-0.099160278,-0.078294613,-0.073589423,-0.086274183,-0.070585974,-0.088247919,-0.023153354,-0.074217208,-0.057568271,-0.067582841,-0.043153608,-0.04289785,-0.035617018,-0.047356124,-0.038054885,-0.066537359,-0.046922554,-0.028233526,-0.092817552,-0.014677358,-0.044205451,11.90469683,16.37872227,0.019481959
1995/4/1,-0.085327374,-0.103620372,-0.017571764,-0.014302511,-0.019602777,-0.032897689,-0.012889605,-0.025001051,-0.013117122,-0.014135882,-0.010831683,-0.023737883,-0.022058416,-0.032864081,0.00133922,-0.002155527,-0.00504405,-0.043177555,-0.024382025,-0.006151289,-0.042555929,-0.00909004,-0.018795623,-0.000145854,-0.057905235,-0.025804227,0.017643759,-360.9622499,-1020.529964,-0.001807827
1995/5/1,-0.369027428,-0.375096337,-0.024441764,-0.021421645,-0.033483496,-0.038406216,-0.067951124,-0.04343503,0.002407327,-0.048939967,-0.039442627,-0.02265352,0.005237789,-0.20209324,-0.021399425,-0.065950737,-0.066778417,-0.147253564,-0.053410208,-0.034680043,-0.129363047,-0.131745018,-0.016211423,-0.009671692,-0.272765586,-0.004734344,-0.016738993,-2634.465187,-378.5534409,0.001030799
1995/6/1,0.098717934,0.176582856,-0.019876573,-0.019810825,-0.018258984,-0.033576254,-0.032081013,-0.031107618,-0.038312197,-0.027846008,-0.020243824,-0.028200135,-0.031510502,0.014064849,0.006510697,0.036789873,0.076829762,0.099651982,0.131215387,0.091076539,0.018582277,0.087552778,-0.00534606,0.017632598,0.054829204,-0.043525535,-0.013043647,-797.1640583,15.34002904,0.015270156
1995/7/1,0.712361255,0.04637142,-0.032025964,-0.035131806,-0.030655921,-0.061849015,-0.006322451,-0.036320666,-0.02104946,-0.048259651,-0.019146915,-0.046926134,-0.054240634,0.041790979,-0.016886062,-0.004305238,-0.004757534,-0.004184302,0.022544852,-0.000989187,-0.001926313,-0.010686663,-0.03574568,-0.004832372,0.049802376,-0.067339617,-0.071550726,869.9277344,582.920799,0.038585838
1995/8/1,1.515835528,1.416892978,0.060823566,0.055283613,0.167234974,0.056348573,0.180934382,0.099596996,0.048929695,0.175575241,0.131594001,0.069151075,0.038734607,0.68108017,0.140456708,0.388405056,0.437218784,0.768714845,0.424334526,0.338743046,0.909370487,0.553768965,0.079705293,0.134378843,0.751397161,0.008251223,0.017821056,5956.295218,259.7230817,0.048695887
1995/9/1,0.002646811,0.015475322,0.027566926,0.037792133,0.030239438,0.019808747,0.001919194,0.00677341,0.003299264,0.014197675,-0.000727632,0.021696115,0.017313542,-0.001291064,0.02457953,0.006996939,0.003084379,0.012040748,0.002858065,0.006455782,0.018062755,0.014565983,0.024266818,0.016697815,0.004233296,0.030144158,0.021511127,109.1146051,-140.1048195,-0.012343083
1995/10/1,1.182062241,1.180875674,0.067828045,0.049682034,0.146201587,0.0678605,0.166906509,0.098820109,0.084273274,0.119737027,0.100246735,0.080560064,0.038363286,0.578400911,0.110291335,0.311130191,0.368331898,0.648499744,0.360168828,0.28445665,0.756818845,0.463211175,0.076590428,0.145699696,0.604176931,0.048706636,0.059633887,3741.1012,1158.215799,0.008914701
1995/11/1,-0.08415115,-0.093824828,-0.053736424,-0.073173708,-0.057324484,-0.068162411,-0.073440594,-0.060556617,-0.053898448,-0.056445212,-0.064249124,-0.058320633,-0.034325689,-0.054526429,-0.065360482,-0.075310875,-0.051065786,-0.067162993,-0.056681164,-0.055036539,-0.059296194,-0.060645941,-0.061719246,-0.043698532,-0.081520175,-0.032886826,-0.016237592,-167.6760507,-80.24545711,0.007166994
1995/12/1,0.04232875,0.038521509,0.041032949,0.032068301,0.025348784,0.023328944,0.019838567,0.033449674,0.057519206,0.019273323,0.029046848,0.035644663,0.062593817,0.051548334,0.022306777,0.040883804,0.044591523,0.014584076,0.031305381,0.034760137,0.035364458,0.033900113,0.0248709,0.045002167,0.024641799,0.062592901,0.05774636,197.4832621,-14.77492737,0.013101359
1996/1/1,-0.064874307,-0.068321429,-0.031063839,-0.031260404,-0.057789968,-0.05781079,-0.053425043,-0.037380055,-0.023618586,-0.035111075,-0.029416204,-0.03136295,-0.00200801,-0.040991835,-0.059419224,-0.058516471,-0.04018188,-0.057942073,-0.058535198,-0.053060958,-0.052788296,-0.055438336,-0.040215344,-0.018944387,-0.050530735,-0.013590569,-0.030474415,-20.07787614,-48.39259592,0.001348773
1996/2/1,-0.10194477,-0.106205043,-0.023311413,-0.025129023,-0.058650442,-0.046151983,-0.065817554,-0.048870767,-0.066847114,-0.068955464,-0.052039265,-0.046559416,-0.006900906,-0.059235745,-0.068491295,-0.056785606,-0.055667718,-0.064053063,-0.064368109,-0.074465332,-0.060595957,-0.073856725,-0.044906056,-0.047303392,-0.076113924,0.028364648,-0.035691516,-248.7315713,-131.0229527,0.005198714
1996/3/1,-0.131240915,-0.120554077,-0.045651687,-0.032897077,-0.066984061,-0.059798102,-0.084355889,-0.067094302,-0.069105041,-0.091396926,-0.079331946,-0.069737454,-0.036969445,-0.080040148,-0.096088558,-0.078539956,-0.076307713,-0.097736407,-0.065952077,-0.100601811,-0.106806838,-0.062729512,-0.067091958,-0.065443665,-0.097270483,-0.03563147,-0.036732353,-313.7903631,-120.5100062,-0.01857566
1996/4/1,0.99461279,0.983243303,0.053784617,0.021662834,0.060286198,0.041864515,0.18815692,0.15733483,0.049594333,0.127040118,0.14155983,0.096968372,0.077209583,0.5162473,0.119004792,0.328130844,0.327399961,0.644523157,0.422078776,0.248644788,0.763255026,0.458012442,0.052812508,0.132222349,0.526355351,0.085542557,0.072960065,4742.978369,1020.270017,-0.003032454
1996/5/1,-0.189354474,-0.203004271,0.030554846,0.010811502,0.019185348,0.019737931,-0.013910487,0.023956203,0.051933091,0.010609913,0.018627416,0.046808662,0.059582885,-0.07294585,0.015978443,0.020221344,0.001643811,-0.051252777,0.012995669,0.008898072,-0.056154645,-0.002498881,0.049068149,0.034381511,-0.109479577,0.079783787,0.072424403,-657.8440694,-114.2141822,0.024046125
1996/6/1,-0.772093456,-0.926261306,0.014767474,-0.137796153,0.015793762,-0.18746558,-0.311972531,-0.017282287,-0.051172999,-0.190169477,-0.181270674,-0.090487722,-0.090926017,-0.499780711,-0.001118835,0.013690459,-0.060609478,-0.398984454,0.029999256,-0.083642289,-0.390986379,-0.335381046,0.009049705,0.004799604,-0.63168927,-0.008749005,-0.044281453,-3595.715282,-1114.697273,0.05794099
1996/7/1,1.086634048,0.51800771,0.000630737,0.01829927,0.017959812,0.00893625,0.049576158,0.073676802,0.051715062,0.053469408,0.056851669,0.063545915,-0.002221656,0.301299453,0.07874613,0.235763214,0.285877577,0.821655391,0.297420067,0.252330234,0.417258356,0.334099537,0.029626123,0.084025458,0.323285718,0.015675675,0.019809573,4961.143444,13.75900264,0.10336199
1996/8/1,1.253492371,1.312107209,-0.044763888,-0.063925142,-0.013816676,-0.089880023,0.021696035,-0.039005524,0.000203039,-0.013224999,-0.033528856,-0.087727869,-0.166068377,0.627415511,0.007924121,0.378612586,0.391257789,0.850139836,0.471249874,0.275811687,0.955298841,0.645930603,-0.03399008,-0.008769573,0.665723447,-0.134419539,-0.116439255,5146.473033,1306.944186,0.102652456
1996/9/1,0.466081286,0.234813972,0.014818099,0.009307195,0.040755278,0.008385741,0.032282966,0.030712771,0.029435788,0.050621875,0.034981688,0.019064154,-0.002057298,0.255865692,0.03156507,0.043608887,0.059717983,0.07800128,0.099702388,0.053696676,0.082675434,0.083937473,0.023167795,0.027360284,0.230187181,-0.000749006,0.013648629,605.0663977,242.1052537,0.067893361
1996/10/1,-0.001558155,0.001871967,0.00130009,0.015097286,-0.012539831,-0.022042784,0.002500056,0.008366901,0.026474511,0.000377628,0.009454105,0.006440832,0.026014311,0.017456429,0.008875505,0.013557198,0.010862203,0.023760058,0.015267526,-0.001850736,0.044688745,0.026344168,-0.001359062,-0.006871318,-0.008351834,0.026894803,0.035582085,64.53452701,76.17456812,0.013360353
1996/11/1,-0.039372341,-0.043778233,0.02336586,0.049995684,0.013272726,0.006043119,0.015949349,0.02162459,0.004713739,0.004671814,0.020655642,0.028432742,0.018875529,-0.002408329,0.021891216,0.024096993,0.006037513,0.009289571,0.013207146,0.006076517,0.010268477,0.001626875,0.028930243,0.012936925,-0.020669574,0.046431642,0.035551307,-237.3912313,-79.08691398,0.008399217
1996/12/1,-0.082221168,-0.073097557,-0.036597166,-0.02246697,-0.050915265,-0.071665483,-0.050003357,-0.044316698,-0.03691108,-0.040486829,-0.045909114,-0.035394528,-0.058916924,-0.048416926,-0.043092911,-0.036937809,-0.043206253,-0.038395233,-0.048771309,-0.060663382,-0.050434853,-0.058339938,-0.034316891,-0.055059602,-0.068481379,-0.014802493,-0.028819242,-368.9173763,-63.70000881,0.018255773
1997/1/1,-0.039561706,-0.058544275,0.00713942,0.056376662,0.024700338,0.054180347,0.007001138,0.010684615,0.052683358,0.014465075,0.02157729,0.029212568,0.029462713,0.002343678,0.010282049,0.022478268,0.010947935,0.001715118,0.015453156,0.009893321,-0.014165629,-0.015922057,0.030945462,0.011404676,-0.016675493,0.05865772,0.034046829,-414.6550127,-85.14566649,0.011448974
